"6782","60188","10045","20",
"5580","57258","10080","92",
"780","42750","10006","2",
"5666","17383","10090","31",
"4568","38348","10041","1",
"163","89378","10040","78",
"4335","98447","10049","34",
"6743","15773","10054","77",
"2541","34498","10051","12",
"8002","22908","10003","53",
"1114","36718","10038","97",
"9413","51451","10056","57",
"7182","62381","10001","68",
"9688","36719","10040","25",
"8847","77352","10051","68",
"7598","57022","10082","6",
"6834","60069","10010","82",
"7518","17465","10033","16",
"5756","78049","10082","68",
"959","49025","10093","47",
"1334","12124","10052","41",
"7658","70808","10085","76",
"119","77573","10064","31",
"3852","13900","10043","100",
"6413","52883","10057","58",
"3474","45220","10097","53",
"6117","95912","10003","71",
"8762","12028","10098","23",
"9207","63538","10000","1",
"5421","21775","10022","67",
"1672","66519","10004","71",
"8979","87484","10080","36",
"3495","70644","10095","42",
"8877","46616","10074","24",
"6613","63589","10061","54",
"9357","53962","10019","44",
"3575","52820","10083","46",
"6823","62251","10029","88",
"3811","76480","10078","52",
"905","24505","10042","96",
"8261","57939","10068","38",
"1782","46684","10078","37",
"2446","36831","10042","42",
"1742","17665","10007","79",
"7456","34991","10053","6",
"5546","41684","10016","45",
"5229","60014","10058","78",
"1230","38543","10070","81",
"7195","65894","10044","99",
"1548","43681","10098","2",
"2438","25139","10046","90",
"7393","98490","10026","83",
"8954","52742","10077","94",
"2983","86822","10003","17",
"2964","67111","10015","21",
"8350","88862","10037","56",
"2797","82050","10024","95",
"834","34558","10066","94",
"5725","66396","10061","41",
"5906","81494","10048","86",
"6513","11276","10047","86",
"203","89239","10039","57",
"9979","88402","10014","24",
"1069","46870","10083","60",
"8403","84375","10096","92",
"3569","22084","10010","25",
"2413","54209","10036","56",
"348","36709","10029","1",
"644","84190","10072","67",
"5649","88819","10058","67",
"4765","46129","10077","7",
"118","55379","10013","82",
"6000","85733","10028","97",
"9516","30983","10036","21",
"7546","82356","10073","18",
"9200","89894","10011","64",
"3043","81469","10025","3",
"326","73032","10030","83",
"885","31801","10053","97",
"3550","62395","10070","69",
"7420","14038","10056","1",
"2738","89953","10078","38",
"6767","79847","10007","27",
"2722","77869","10061","63",
"9930","43709","10090","68",
"7686","69742","10081","54",
"6672","69657","10006","53",
"9235","75525","10017","18",
"4386","24462","10035","43",
"9737","56309","10042","73",
"1113","39935","10025","63",
"8498","98108","10037","23",
"3579","53508","10021","46",
"1015","57435","10002","71",
"5220","22070","10049","27",
"1174","71674","10004","36",
"7840","82559","10067","49",
"7437","35177","10098","100",
"1763","39080","10090","36",
"9240","16698","10046","77",
"8758","90036","10015","12",
"9648","58928","10037","36",
"8736","74077","10076","94",
"4595","73778","10056","53",
"8367","97800","10077","79",
"5991","11923","10096","66",
"2562","39493","10072","99",
"872","65781","10069","91",
"5786","29452","10093","100",
"766","55426","10079","71",
"3447","24520","10084","39",
"7460","30140","10070","91",
"7909","27594","10063","58",
"7631","94895","10064","13",
"2694","99428","10018","85",
"1691","57102","10082","86",
"4560","97090","10021","75",
"7334","29357","10001","82",
"4702","52145","10026","18",
"2676","22960","10026","89",
"4300","17719","10032","82",
"3546","73579","10082","38",
"997","99381","10031","86",
"4212","75083","10009","43",
"273","91635","10035","29",
"6319","21743","10003","79",
"4532","76911","10022","37",
"1761","26806","10020","51",
"4447","80498","10002","19",
"6037","93700","10067","90",
"472","50164","10096","81",
"4254","74461","10060","84",
"9438","40404","10046","17",
"2120","84059","10093","25",
"8618","59958","10009","15",
"7476","61564","10060","71",
"3071","84446","10017","98",
"822","85689","10019","9",
"9805","17997","10068","17",
"8412","59874","10040","58",
"2454","75563","10059","47",
"567","39112","10091","36",
"271","58705","10100","66",
"678","50888","10030","63",
"125","31301","10037","40",
"1270","85578","10039","61",
"7096","43293","10003","46",
"7966","19061","10020","36",
"3073","33955","10053","29",
"7075","31138","10093","80",
"9550","34612","10005","83",
"4958","91410","10004","83",
"8987","75924","10017","18",
"6422","37942","10067","60",
"9262","35409","10079","49",
"4563","45247","10027","34",
"3663","82521","10001","87",
"3842","43673","10075","57",
"723","90419","10032","51",
"4262","93762","10088","19",
"851","98295","10083","11",
"526","50081","10011","79",
"9298","62232","10048","61",
"8168","74278","10084","64",
"9278","16204","10085","79",
"3589","48050","10092","7",
"3358","72730","10082","98",
"7916","71865","10064","75",
"8705","25427","10021","23",
"8344","58968","10088","88",
"6153","25392","10056","72",
"196","61142","10010","17",
"3421","55523","10094","6",
"2001","44189","10069","38",
"8973","11472","10053","36",
"3052","53629","10048","95",
"5433","61685","10015","54",
"9548","70403","10013","71",
"7639","18824","10015","38",
"4625","11300","10044","11",
"8843","21330","10076","5",
"378","24328","10070","3",
"5876","68513","10075","53",
"7220","31213","10029","36",
"6561","92377","10038","46",
"4769","96446","10009","68",
"4158","57905","10095","59",
"9536","34680","10000","91",
"6161","51161","10005","81",
"9616","37147","10047","12",
"9809","27337","10100","93",
"3459","24635","10072","6",
"9409","89401","10092","24",
"2451","32001","10082","22",
"3667","38284","10072","85",
"7407","75732","10008","85",
"579","68074","10062","57",
"3483","16797","10054","68",
"711","65814","10071","2",
"6816","40374","10068","81",
"9871","80141","10003","59",
"8358","96711","10011","5",
"1249","64129","10028","21",
"2425","32439","10054","44",
"8475","56761","10051","19",
"1446","27690","10020","86",
"4892","56363","10006","13",
"2587","22306","10076","41",
"7865","82135","10007","11",
"3489","41174","10036","91",
"2709","96991","10046","22",
"322","20298","10077","89",
"4080","19976","10035","17",
"945","56937","10036","77",
"9531","50517","10001","91",
"6097","30524","10047","2",
"9392","22791","10088","11",
"3422","62879","10063","4",
"4650","16500","10069","83",
"4549","51493","10098","1",
"5947","64505","10066","47",
"5589","65636","10007","55",
"1160","84802","10019","1",
"5553","29276","10083","90",
"8522","38336","10077","83",
"8558","93734","10036","37",
"4682","78074","10041","36",
"7300","26628","10014","91",
"6811","11767","10089","3",
"4870","54166","10084","25",
"3706","15547","10015","85",
"7565","59213","10027","18",
"2467","26865","10088","87",
"511","67155","10037","84",
"3189","14901","10004","71",
"2041","49155","10048","81",
"4058","56849","10090","49",
"6033","47818","10100","4",
"634","94777","10034","30",
"4304","82112","10049","97",
"7061","37964","10028","10",
"5746","56720","10071","77",
"9928","36686","10030","95",
"3323","18989","10046","96",
"1719","74811","10016","88",
"3129","86870","10007","52",
"1493","55026","10095","96",
"3680","62818","10068","80",
"2737","80359","10040","55",
"6275","84969","10087","5",
"6933","96661","10066","79",
"9163","85155","10012","84",
"160","43538","10062","72",
"5879","65699","10014","22",
"2648","74579","10014","8",
"6660","17691","10025","55",
"6129","55253","10047","14",
"1406","49269","10006","37",
"7132","79918","10019","52",
"9567","44632","10059","34",
"1945","19803","10083","20",
"5406","39714","10075","62",
"3285","75452","10039","38",
"5332","52009","10098","93",
"6070","15097","10075","40",
"9687","38661","10086","42",
"4569","50518","10090","98",
"773","21426","10083","15",
"7693","54647","10088","93",
"4077","46043","10015","90",
"6380","74244","10030","59",
"3651","30766","10010","3",
"7059","18507","10068","24",
"6196","53813","10076","27",
"1802","20237","10008","32",
"5766","44692","10017","72",
"5604","95761","10058","94",
"1060","96386","10030","42",
"6592","80816","10076","60",
"4774","49533","10078","40",
"971","32262","10038","59",
"8150","93800","10081","5",
"7142","80251","10021","99",
"6183","60373","10045","17",
"2613","66459","10056","43",
"3613","23892","10099","30",
"3801","45057","10009","22",
"3476","20131","10024","23",
"7615","77744","10045","65",
"9169","35078","10056","45",
"2250","62261","10087","76",
"2011","21549","10048","37",
"392","31690","10082","31",
"6370","64298","10018","48",
"4245","50972","10038","16",
"1487","46402","10031","85",
"2393","43306","10011","59",
"4844","50761","10056","2",
"8989","91563","10059","26",
"6246","56590","10042","67",
"3036","46773","10076","52",
"386","70759","10007","35",
"3033","28291","10077","24",
"7359","85584","10099","91",
"1168","48801","10001","32",
"5951","12317","10094","41",
"7958","76141","10077","5",
"2262","54175","10007","30",
"1770","21862","10003","35",
"7263","14185","10021","60",
"7773","72499","10060","97",
"495","61926","10033","94",
"3159","89742","10013","8",
"6737","74515","10091","78",
"2475","44615","10053","91",
"5103","91544","10074","83",
"2096","32117","10030","70",
"6551","46667","10015","28",
"2442","66332","10046","93",
"8154","81713","10075","38",
"3331","29989","10031","32",
"5736","81850","10051","6",
"4934","14983","10082","8",
"573","66859","10009","30",
"2616","89089","10012","65",
"1018","53743","10100","49",
"546","49134","10062","78",
"7873","97950","10002","2",
"3854","89712","10037","20",
"1638","46467","10061","63",
"7871","50141","10035","50",
"2913","31218","10026","79",
"8281","25271","10052","58",
"8500","88038","10084","26",
"4197","96504","10062","41",
"8365","65600","10081","46",
"1424","84367","10018","53",
"1102","13460","10084","48",
"1093","99072","10082","16",
"4795","92028","10065","1",
"2032","30258","10044","96",
"419","55391","10005","18",
"6475","63780","10066","95",
"2809","68225","10048","47",
"4711","10395","10032","68",
"4133","10839","10073","18",
"4159","60658","10021","52",
"9794","27098","10058","13",
"3541","49677","10070","98",
"104","13018","10021","15",
"1326","92441","10023","3",
"7039","87430","10045","100",
"7157","38147","10054","69",
"8502","40970","10056","72",
"5033","99341","10098","90",
"2378","96209","10096","97",
"7415","35399","10046","50",
"424","11866","10032","59",
"9542","44482","10082","16",
"1379","53911","10047","25",
"3878","83849","10059","42",
"2128","89789","10051","23",
"3319","97770","10041","40",
"1341","84520","10068","43",
"2742","59367","10028","26",
"1129","39500","10089","89",
"9782","28219","10091","7",
"7722","90279","10061","77",
"4981","76707","10022","17",
"859","97137","10050","21",
"5782","67481","10100","46",
"2551","34508","10094","82",
"4525","38419","10065","28",
"7327","37530","10074","97",
"7863","66789","10003","22",
"9936","61927","10063","4",
"7925","29412","10020","45",
"9682","84860","10091","95",
"7027","75560","10032","46",
"2610","57346","10012","65",
"1104","25467","10031","72",
"4945","48462","10070","81",
"6491","48941","10063","48",
"3301","96453","10096","17",
"4543","78257","10009","25",
"2392","49798","10042","80",
"4052","39407","10075","98",
"8893","40756","10033","43",
"8426","20728","10050","4",
"7792","22394","10084","41",
"325","85840","10089","46",
"5149","33195","10001","91",
"2645","45391","10041","95",
"6453","58990","10080","53",
"9902","50310","10094","44",
"8121","79847","10077","52",
"2836","56907","10034","54",
"7019","61691","10009","95",
"2323","28073","10042","41",
"9221","71976","10090","98",
"4191","30462","10067","42",
"265","38556","10087","84",
"3627","97403","10050","10",
"4960","71945","10010","87",
"1685","78402","10005","83",
"1239","40177","10008","78",
"4853","44539","10097","13",
"3490","31770","10012","42",
"8158","43899","10087","48",
"3963","68136","10021","93",
"8569","41312","10090","39",
"8351","87701","10078","39",
"1302","76803","10092","76",
"9857","89033","10016","77",
"6358","65287","10099","100",
"9253","67088","10029","82",
"6873","77041","10004","27",
"8436","45473","10085","86",
"7029","44740","10044","12",
"9384","66190","10020","66",
"3230","41863","10045","28",
"8207","60321","10029","29",
"1442","54860","10085","28",
"2871","21608","10017","46",
"4866","13483","10000","80",
"2059","66951","10068","33",
"1847","85612","10021","63",
"6689","14078","10020","34",
"8701","21640","10094","17",
"540","63023","10071","14",
"5446","22364","10040","32",
"4172","42887","10049","11",
"2188","78045","10056","34",
"4127","29816","10075","18",
"8430","62800","10021","16",
"9988","95450","10044","13",
"3370","62325","10072","45",
"3672","63555","10049","46",
"9047","15557","10093","60",
"3601","98995","10088","97",
"6928","94141","10096","44",
"3475","15234","10034","4",
"6415","40629","10065","53",
"7160","13217","10097","55",
"2637","39383","10093","52",
